"task_id","learner_id","classif.ece","calibration_strategy","calibration_method","base_learner","tunefirst"
"kr-vs-kp","classif.naive_bayes.tuned",0.0527254269885486,"none","none","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned",0.0746705290544675,"none","none","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned",0.0709293570745027,"none","none","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned",0.0498178305300206,"none","none","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned",0.0760763214636751,"none","none","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned",0.0544752151869084,"none","none","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned",0.069709187778127,"none","none","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned",0.0450411124868093,"none","none","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned",0.0383203282157134,"none","none","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned",0.0545622955837679,"none","none","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_platt",0.0479962817782039,"oof","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_platt",0.033403759896676,"oof","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_platt",0.0422329753887946,"oof","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_platt",0.0527132916884288,"oof","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_platt",0.0513042885945175,"oof","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_platt",0.03072549871375,"oof","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_platt",0.023989768783309,"oof","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_platt",0.0381010204610328,"oof","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_platt",0.0489132395394648,"oof","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_platt",0.0694104716112908,"oof","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_beta",0.0427840494739391,"oof","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_beta",0.0338767084706593,"oof","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_beta",0.028301402306939,"oof","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_beta",0.0398722265659933,"oof","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_beta",0.0385305556384386,"oof","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_beta",0.0173459875667661,"oof","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_beta",0.0233814780330426,"oof","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_beta",0.02306044021672,"oof","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_beta",0.0301392255564624,"oof","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_beta",0.0568705389083423,"oof","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_isotonic",0.0452428433795141,"oof","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_isotonic",0.0590265930455637,"oof","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_isotonic",0.0293184007732499,"oof","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_isotonic",0.0505144009132093,"oof","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_isotonic",0.0462735074045479,"oof","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_isotonic",0.0179105057891704,"oof","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_isotonic",0.0264264097735195,"oof","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_isotonic",0.0328373650281606,"oof","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_isotonic",0.0298155848466327,"oof","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.oof_isotonic",0.0318538743255917,"oof","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_platt",0.0468654338032484,"perfold","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_platt",0.0333977560777626,"perfold","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_platt",0.0437042592637263,"perfold","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_platt",0.0519983162073224,"perfold","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_platt",0.0537200400043383,"perfold","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_platt",0.0243733899290473,"perfold","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_platt",0.0259142162185449,"perfold","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_platt",0.037228871976029,"perfold","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_platt",0.0486114700333456,"perfold","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_platt",0.0697286121977251,"perfold","platt","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_beta",0.0425630133026099,"perfold","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_beta",0.0336253849930376,"perfold","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_beta",0.0374839512622078,"perfold","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_beta",0.0441013648493549,"perfold","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_beta",0.0439905523465179,"perfold","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_beta",0.0227247946127574,"perfold","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_beta",0.0287275097384342,"perfold","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_beta",0.0146958975885188,"perfold","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_beta",0.0364140082684281,"perfold","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_beta",0.0580553859332723,"perfold","beta","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_isotonic",0.0345594555769446,"perfold","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_isotonic",0.0205961198549036,"perfold","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_isotonic",0.0318958757619532,"perfold","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_isotonic",0.0394923532987154,"perfold","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_isotonic",0.0373460535274967,"perfold","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_isotonic",0.0257537222874132,"perfold","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_isotonic",0.0206971329678564,"perfold","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_isotonic",0.0323620802949613,"perfold","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_isotonic",0.0345624358146117,"perfold","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.perfold_isotonic",0.0542490020203955,"perfold","isotonic","naive_bayes",FALSE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_platt",0.0470315807109163,"oof","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_platt",0.0328395875592101,"oof","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_platt",0.0427846255255402,"oof","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_platt",0.0524054740864637,"oof","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_platt",0.0510733406875515,"oof","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_platt",0.0292235990721532,"oof","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_platt",0.0236022294856492,"oof","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_platt",0.0380271458481568,"oof","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_platt",0.0497183531947153,"oof","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_platt",0.0628501143204895,"oof","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_beta",0.042737594680842,"oof","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_beta",0.0347116446536567,"oof","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_beta",0.0355660420068183,"oof","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_beta",0.0401115984076973,"oof","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_beta",0.0389875497053644,"oof","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_beta",0.0285228390883242,"oof","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_beta",0.0215658843628761,"oof","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_beta",0.0232693888121021,"oof","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_beta",0.0311826500975385,"oof","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_beta",0.0565408834228334,"oof","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_isotonic",0.0311469114668069,"oof","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_isotonic",0.064369166549748,"oof","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_isotonic",0.0229173615731052,"oof","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_isotonic",0.0543276912124907,"oof","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_isotonic",0.0444448414726753,"oof","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_isotonic",0.0230122165108719,"oof","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_isotonic",0.0313333142803252,"oof","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_isotonic",0.0320189949451682,"oof","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_isotonic",0.0334418687323393,"oof","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.oof_isotonic",0.0409932319410344,"oof","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_platt",0.0474371653082753,"perfold","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_platt",0.0316103152751178,"perfold","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_platt",0.0421431625622262,"perfold","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_platt",0.0517502634661534,"perfold","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_platt",0.0532073968628028,"perfold","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_platt",0.0300993627450081,"perfold","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_platt",0.0263172540993267,"perfold","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_platt",0.0353514935774024,"perfold","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_platt",0.0479584880684012,"perfold","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_platt",0.0695364928871891,"perfold","platt","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_beta",0.0420077124136459,"perfold","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_beta",0.0261229566699834,"perfold","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_beta",0.0376889054597152,"perfold","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_beta",0.0435323806102634,"perfold","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_beta",0.0437726268148696,"perfold","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_beta",0.0169979438056142,"perfold","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_beta",0.0363908632351151,"perfold","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_beta",0.0218570407525606,"perfold","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_beta",0.0272864424329971,"perfold","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_beta",0.0582244138150213,"perfold","beta","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_isotonic",0.0494713022483771,"perfold","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_isotonic",0.0298554874594015,"perfold","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_isotonic",0.0286272900941795,"perfold","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_isotonic",0.0366870114078335,"perfold","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_isotonic",0.0405888768062755,"perfold","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_isotonic",0.0289158453180629,"perfold","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_isotonic",0.0258928745187749,"perfold","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_isotonic",0.0169286744508434,"perfold","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_isotonic",0.0299238514261602,"perfold","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.naive_bayes.tuned_calib.tunefirst.perfold_isotonic",0.0389721572412934,"perfold","isotonic","naive_bayes",TRUE
"kr-vs-kp","classif.ranger.tuned",0.0729902931282413,"none","none","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned",0.0679315612519195,"none","none","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned",0.0767034524081006,"none","none","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned",0.0700155655141709,"none","none","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned",0.0672991815857569,"none","none","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned",0.0611601237379955,"none","none","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned",0.0616003093696206,"none","none","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned",0.0764862594349477,"none","none","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned",0.068959153826629,"none","none","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned",0.0686748120640889,"none","none","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_platt",0.0127127294036455,"oof","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_platt",0.0158228419921832,"oof","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_platt",0.0138189004009748,"oof","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_platt",0.00435559016428079,"oof","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_platt",0.0029686206654268,"oof","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_platt",0.00941316173111302,"oof","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_platt",0.0126146353579104,"oof","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_platt",0.0109284524037626,"oof","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_platt",0.0068071936643922,"oof","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_platt",0.00489468998501091,"oof","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_beta",0.011206771583412,"oof","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_beta",0.0144477324451183,"oof","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_beta",0.0125574680302604,"oof","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_beta",0.00316409636099628,"oof","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_beta",0.00273883878501189,"oof","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_beta",0.0092813361353624,"oof","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_beta",0.0116375980605865,"oof","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_beta",0.0117655156450201,"oof","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_beta",0.00619002866378713,"oof","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_beta",0.00419952798480339,"oof","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_isotonic",0.0116027027877217,"oof","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_isotonic",0.0140526905355029,"oof","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_isotonic",0.0147145097409685,"oof","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_isotonic",0.00362331065820903,"oof","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_isotonic",0.00160659321094808,"oof","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_isotonic",0.0100733753190159,"oof","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_isotonic",0.0115712434569288,"oof","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_isotonic",0.0108237125694809,"oof","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_isotonic",0.00505053020215893,"oof","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.oof_isotonic",0.00401204605211349,"oof","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_platt",0.0122550324294723,"perfold","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_platt",0.0150394468978861,"perfold","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_platt",0.013508361976722,"perfold","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_platt",0.00309228419607827,"perfold","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_platt",0.00302950523560868,"perfold","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_platt",0.0092096974494434,"perfold","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_platt",0.0106759797172582,"perfold","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_platt",0.0127292253701931,"perfold","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_platt",0.00739870342986761,"perfold","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_platt",0.00357958048332873,"perfold","platt","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_beta",0.0115632235702318,"perfold","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_beta",0.0159389059819246,"perfold","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_beta",0.0102081374826313,"perfold","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_beta",0.00504116930985452,"perfold","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_beta",0.00347257246507596,"perfold","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_beta",0.00931486561480411,"perfold","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_beta",0.0093039340166958,"perfold","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_beta",0.0074816449220459,"perfold","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_beta",0.00431703734008683,"perfold","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_beta",0.00479593089666348,"perfold","beta","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_isotonic",0.0119808851679119,"perfold","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_isotonic",0.0140155114594663,"perfold","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_isotonic",0.0122931301327217,"perfold","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_isotonic",0.003425318529224,"perfold","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_isotonic",0.002131559244022,"perfold","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_isotonic",0.00685374174436674,"perfold","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_isotonic",0.0102206988413885,"perfold","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_isotonic",0.0129013219452091,"perfold","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_isotonic",0.00542272078322236,"perfold","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.perfold_isotonic",0.00264087358131246,"perfold","isotonic","ranger",FALSE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_platt",0.0123947766691908,"oof","platt","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_platt",0.0156687081928684,"oof","platt","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_platt",0.0143353090114769,"oof","platt","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_platt",0.00350803925234378,"oof","platt","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_platt",0.00246550100239657,"oof","platt","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_platt",0.00872037330898622,"oof","platt","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_platt",0.0118492892805117,"oof","platt","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_platt",0.0102780446078478,"oof","platt","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_platt",0.00608104494757668,"oof","platt","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_platt",0.00388269094242605,"oof","platt","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_beta",0.0110571652880816,"oof","beta","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_beta",0.0150880198569253,"oof","beta","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_beta",0.0135842841894882,"oof","beta","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_beta",0.00324829112117025,"oof","beta","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_beta",0.00259117571566007,"oof","beta","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_beta",0.00871871025386693,"oof","beta","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_beta",0.011146058263057,"oof","beta","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_beta",0.0114782834320703,"oof","beta","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_beta",0.00546518567210581,"oof","beta","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_beta",0.0044205132882906,"oof","beta","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_isotonic",0.0111512450165251,"oof","isotonic","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_isotonic",0.0130220375010736,"oof","isotonic","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_isotonic",0.0131207668706858,"oof","isotonic","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_isotonic",0.00261874232600519,"oof","isotonic","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_isotonic",0.00158230400126382,"oof","isotonic","ranger",TRUE
"kr-vs-kp","classif.ranger.tuned_calib.tunefirst.oof_isotonic",0.00897862042730566,"oof","isotonic","ranger",TRUE
